name,steam_appid,is_free,header_image,minimum_req,genres,recommendations,release_date
Victory7,1957700,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1957700/header.jpg?t=1658373450,"['{""OS"": ""Windows 10"", ""Memory"": ""4 GB RAM"", ""DirectX"": ""Version 11"", ""Storage"": ""387 MB available space""}']","[{'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",,"20 Jul, 2022"
Ghosts of Tabor,1957780,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1957780/header.jpg?t=1736525351,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Win 10 or newer"", ""Processor"": ""i5 6600K"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""Nvidia GTX 1060"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""30 GB available space"", ""Sound Card"": ""Any"", ""VR Support"": ""Seated Standing Roomscale requires motion controllers SteamVR for Valve Index HTC Vive Pico and Meta headsets  OculusVR for Meta headsets"", ""Additional Notes"": ""Newer HTC headsets not using wand controllers need community bindings""}']","[{'id': '1', 'description': 'Action'}, {'id': '70', 'description': 'Early Access'}]",8040,"20 Mar, 2023"
Anna VS the A.I.maze,1957860,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1957860/header.jpg?t=1716348465,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 64 bit Tested on Windows 10 and 11"", ""Processor"": ""Intel i5 or equivalent"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Dedicated GPU"", ""Storage"": ""4 GB available space"", ""Additional Notes"": ""Xbox or equivalent controller required""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",,"12 May, 2022"
Tile Cities,1957990,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1957990/header.jpg?t=1665575324,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""64bit Windows 781011"", ""Graphics"": ""Anything with OpenGL 33 support""}']","[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]",511,"5 May, 2022"
Mariam Game,1958140,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958140/header.jpg?t=1726325759,"['{""OS "": ""Windows XP  Vista  7  10"", ""Processor"": ""18 GHz"", ""Memory"": ""512 MB RAM"", ""Graphics"": ""3D graphics card compatible with DirectX 7 compatible with DirectX 9 recommended"", ""Storage"": ""500 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",,"26 Jan, 2024"
MiniTrans,1958190,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958190/header.jpg?t=1740543685,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Intel Core2 Duo 24Ghz or Higher  AMD 3Ghz or Higher"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""NVDIA Geforce GTX650 1GB"", ""DirectX"": ""Version 11"", ""Storage"": ""1 GB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}]",,"17 Apr, 2024"
WitchSpring R,1958220,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958220/header.jpg?t=1735126341,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 81 Windows 10 64bit"", ""Processor"": ""Intel Core i3 4340"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 950"", ""DirectX"": ""Version 11"", ""Storage"": ""5 GB available space"", ""Sound Card"": ""Compatible with DirectX 110""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",5335,"25 Sep, 2023"
Cube Chaos,1958340,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958340/header.jpg?t=1742983497,"['{""OS"": ""Windows 10"", ""Processor"": ""4 GHz"", ""Memory"": ""4 GB RAM"", ""Storage"": ""120 MB available space""}']","[{'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",489,"18 Oct, 2023"
Innocence Or Money Season 1 - Episodes 1 to 3,1958390,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958390/header.jpg?t=1703284066,"['{""OS "": ""Windows 7 or Superior"", ""Processor"": ""20GHz Core 2 Duo 64 bit"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""OpenGL 20 or DirectX 90c compatible"", ""DirectX"": ""Version 90c"", ""Storage"": ""4 GB available space""}']","[{'id': '25', 'description': 'Adventure'}]",,"20 May, 2022"
That's Not How it Happened,1958400,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958400/header.jpg?t=1659941959,"['{""OS "": ""Windows 7 SP1 10"", ""Processor"": ""x86 x64 architecture with SSE2 instruction set support"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Intel HD 4000"", ""DirectX"": ""Version 10"", ""Storage"": ""300 MB available space"", ""Sound Card"": ""Built in""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",,"7 Aug, 2022"
Barro F22,1958600,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958600/header.jpg?t=1742065223,"['{""OS "": ""Windows 7 SP1"", ""Processor"": ""SSE2 instruction set support"", ""Memory"": ""2 GB RAM"", ""Storage"": ""2 GB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",427,"25 Apr, 2022"
REDACTED,1958850,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958850/header.jpg?t=1711163610,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""30 GHz"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""Nvidia GTX 760"", ""Storage"": ""8 GB available space"", ""Additional Notes"": ""Requires a 64bit processor and operating system""}']","[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}]",,"22 Mar, 2024"
Otoko Cross: Pretty Boys Klondike Solitaire,1958860,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1958860/header.jpg?t=1720816331,"['{""OS "": ""Windows 811011"", ""Processor"": ""2Ghz"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""DirectX Compatible video card with Pixel Shader 30 and Vertex Shader 30 support"", ""DirectX"": ""Version 11"", ""Storage"": ""1 GB available space"", ""Sound Card"": ""DirectXcompatible sound""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",121,"14 Jul, 2022"
Diesel Legacy: The Brazen Age,1959140,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959140/header.jpg?t=1734715502,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7 64bit"", ""Processor"": ""Intel Core i57500  AMD Ryzen 2600"", ""Graphics"": ""GTX 970  RX 570"", ""DirectX"": ""Version 11"", ""Storage"": ""3600 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",125,"3 Dec, 2024"
Homebody,1959350,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959350/header.jpg?t=1699465525,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Intel Core i74710HQ AMD FX8300"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""GeForce GTX 1050 Radeon R9 380"", ""DirectX"": ""Version 11"", ""Storage"": ""4 GB available space""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",596,"1 Jun, 2023"
C&T,1959380,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959380/header.jpg?t=1671716191,"['{""OS "": ""Windows 7"", ""Processor"": ""Intel Core i3 200 GHz"", ""Memory"": ""6 GB RAM"", ""Graphics"": ""Intel HD 520"", ""Storage"": ""2 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",,"7 Jun, 2022"
Fear the Spotlight,1959390,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959390/786eb153ead8950e63b22c4449060ebaa51f189f/header.jpg?t=1741984171,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7 64 Bit"", ""Processor"": ""Intel i5 25 GHz or equivalent"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""NVIDIA GTX 700 series"", ""Storage"": ""1 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",602,"22 Oct, 2024"
Eternal Edge+ Prologue,1959480,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959480/header.jpg?t=1740068065,"['{""OS"": ""Windows 10"", ""Processor"": ""Intel Core i5"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Intel HD Graphics 3000 or better"", ""DirectX"": ""Version 10"", ""Storage"": ""4 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",,"5 May, 2022"
"I Hate You, Please Suffer - Basic",1959510,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959510/header.jpg?t=1651056595,"['{""OS "": ""Microsoft Windows XP  Vista  7 32bit64bit"", ""Processor"": ""Intel Pentium 4 20 GHz equivalent or faster processor"", ""Memory"": ""512 MB RAM"", ""Graphics"": ""640 x 480 or higher"", ""Storage"": ""315 MB available space""}']","[{'id': '3', 'description': 'RPG'}]",,"27 Apr, 2022"
Extra Case: My Girlfriend's Secrets,1959530,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959530/header.jpg?t=1732505386,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 811011 64bit"", ""Storage"": ""419 MB available space"", ""Additional Notes"": ""1280x720 or better Display""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",140,"12 Sep, 2022"
Burg,1959960,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1959960/header.jpg?t=1657551132,"['{""OS"": ""Windows 10"", ""Processor"": ""Intel i3 Dual Core"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""Intel UHD 620"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""250 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",,"11 Jul, 2022"
Silent Hope,1960110,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960110/header.jpg?t=1738887843,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 1011"", ""Processor"": ""Intel i53470  AMD Ryzen 5 2400"", ""Memory"": ""6 GB RAM"", ""Graphics"": ""NVIDIA Geforce GTX 950  Radeon HD7870"", ""DirectX"": ""Version 11"", ""Storage"": ""4 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]",223,"3 Oct, 2023"
AChat Next,1960200,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960200/header.jpg?t=1671795903,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7 8 or 10 64bit"", ""Memory"": ""4 GB RAM"", ""DirectX"": ""Version 90"", ""Storage"": ""4 GB available space"", ""Sound Card"": ""DirectX compatible"", ""Additional Notes"": ""Internet connection is needed""}']","[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '29', 'description': 'Massively Multiplayer'}]",,"6 Sep, 2022"
Lootun,1960270,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960270/header.jpg?t=1715691844,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7 8 10"", ""Processor"": ""DualCore 18 GHZ or equivalent"", ""Memory"": ""512 MB RAM"", ""Graphics"": ""Intergrated Graphics"", ""Storage"": ""200 MB available space""}']","[{'id': '3', 'description': 'RPG'}]",676,"14 May, 2024"
čeke ceké,1960380,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960380/header.jpg?t=1672053279,"['{""OS "": ""Windows 7  64 Bit"", ""Processor"": ""13 GHz Intel Core i3 Dual Core or AMD equivalent"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Graphic card supporting OpenGL 21GLSL 140"", ""Storage"": ""30 MB available space"", ""Sound Card"": ""Any"", ""Additional Notes"": ""English Qwerty Keyboard""}']","[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",,"30 Jun, 2022"
AutoForge,1960480,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960480/header.jpg?t=1735685221,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64 bit"", ""Processor"": ""Dual core 3Ghz"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""DirectX 101 capable GPU with 512 MB"", ""Storage"": ""4 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",353,"27 Mar, 2024"
I Am Sakuya: Touhou FPS Game,1960590,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960590/header.jpg?t=1700621371,"['{""OS "": ""Windows 781011"", ""Processor"": ""Dual Core Processor"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""Integrated Graphics Card"", ""Storage"": ""500 MB available space""}']","[{'id': '1', 'description': 'Action'}]",581,"13 Sep, 2022"
Cursed 2,1960630,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960630/header.jpg?t=1723971287,"['{""OS "": ""Windows 7 and Up"", ""Processor"": ""64bit Dual Core CPU"", ""Memory"": ""100 MB RAM"", ""Storage"": ""130 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",,"22 Apr, 2022"
Tamayura Mirai,1960830,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960830/header.jpg?t=1724986220,"['{""OS "": ""Windows 7  81  10"", ""Processor"": ""Intel core I series"", ""Memory"": ""1 GB RAM"", ""Graphics"": ""Pixel Shader 20 or higher"", ""DirectX"": ""Version 90c"", ""Storage"": ""5 GB available space"", ""Sound Card"": ""PCM DirectSound support""}']","[{'id': '25', 'description': 'Adventure'}]",133,"11 May, 2023"
Judero,1960900,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960900/header.jpg?t=1727103724,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7"", ""Processor"": ""CPU SSE2 instruction set support"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""Graphics card DX9 shader model 30 or DX11 with feature level 93 capabilities"", ""DirectX"": ""Version 90"", ""Storage"": ""500 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",230,"16 Sep, 2024"
Zetria,1960920,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960920/header.jpg?t=1737698309,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows Vista or greater"", ""Processor"": ""2 Ghz"", ""Memory"": ""2 MB RAM"", ""Graphics"": ""256 mb video memory shader model 30"", ""Storage"": ""50 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",940,"10 Jun, 2022"
The Warrior's Path,1961020,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961020/header.jpg?t=1689497449,"['{""OS "": ""Windows Vista or higher"", ""Processor"": ""i3 4130"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""GTX 460"", ""Storage"": ""2 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",,"14 Jul, 2023"
Cats Love Boxes,1961160,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961160/header.jpg?t=1729025802,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 or superior"", ""Processor"": ""Requires a 64bit processor and operating system"", ""Memory"": ""1 GB RAM"", ""Graphics"": ""512 MB display memory"", ""Storage"": ""600 MB available space"", ""Sound Card"": ""DirectSoundcompatible sound card""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",282,"28 Feb, 2024"
Crazy Cook,1961230,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961230/header.jpg?t=1722019950,"['{""OS "": ""Windows 9598ME2000XP"", ""Processor"": ""Intel Core i54590  AMD FX 8350 equivalent or greater"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GTX 970  AMD Radeon R9 290"", ""Storage"": ""1 GB available space"", ""Sound Card"": ""Direct Sound CompatibleSupport 3D Sound Effects"", ""VR Support"": ""SteamVR Oculus PC or OpenXR Standing or Room Scale""}']","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",,"23 Jun, 2022"
Is Simon There?,1961300,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961300/header.jpg?t=1701574038,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64bit"", ""Processor"": ""i5  anything post 2017 should suffice"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""GTX 960 or slightly lower"", ""DirectX"": ""Version 11"", ""Storage"": ""5 GB available space"", ""Sound Card"": ""DirectX 10 or higher compatible sound card"", ""Additional Notes"": ""Any reasonable gaming computer with parts made between 2016  2022 should meet the minimum and optimal requirements of this game""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",251,"6 May, 2022"
PROJECT: PLAYTIME,1961460,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961460/header.jpg?t=1698444117,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Intel Core i5"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""Nvidia GeForce GTX 1050  Radeon RX 580"", ""Storage"": ""20 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",,"12 Dec, 2022"
FIND ALL 3: Travel,1961520,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961520/header.jpg?t=1741227146,"['{""OS "": ""Windows 7 8 10"", ""Processor"": ""23 GHz Dual Core"", ""Memory"": ""2048 MB RAM"", ""Graphics"": ""Intel HD 4000"", ""Storage"": ""450 MB available space""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",444,"21 Jul, 2022"
Charmareians,1961740,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961740/header.jpg?t=1661482141,"['{""OS "": ""Windows 7"", ""Processor"": ""18GHz DualCore CPU"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""1GB VRAM"", ""Storage"": ""650 MB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",,"17 Jun, 2022"
Run n Jump,1961750,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961750/header.jpg?t=1651978742,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7"", ""Processor"": ""Intel Core i3 2GHz"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""Intel HD 520"", ""Storage"": ""200 MB available space""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",,"7 May, 2022"
My Girlfriend’s Special Place,1961760,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961760/header.jpg?t=1728616049,"['{""OS "": ""Windows Vista 7 8 10"", ""Processor"": ""Intel Pentium 4 and above"", ""Memory"": ""256 MB RAM"", ""Graphics"": ""1280 x 720 and above"", ""DirectX"": ""Version 90c"", ""Storage"": ""2400 MB available space""}']","[{'id': '25', 'description': 'Adventure'}]",112,"13 Mar, 2023"
Ball Go Home,1961770,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961770/header.jpg?t=1675958332,"['{""OS"": ""7 or higher"", ""Processor"": ""Intel core 2"", ""Graphics"": ""Directx compatible"", ""DirectX"": ""Version 90"", ""Storage"": ""250 MB available space"", ""Sound Card"": ""Windows compatible card""}']","[{'id': '1', 'description': 'Action'}]",,"9 Feb, 2023"
Unlock the Feelings,1961790,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961790/header.jpg?t=1713818616,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""23 Ghz Dual Core"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Graphics card supporting DirectX 10"", ""DirectX"": ""Version 10"", ""Storage"": ""500 MB available space"", ""Sound Card"": ""Any""}']","[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}]",,"5 May, 2022"
CHAOS;HEAD NOAH,1961950,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1961950/header.jpg?t=1715703386,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 78110 64bit"", ""Processor"": ""Intel Core i5"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Intel HD Graphics Series With 1GB memory allocation"", ""Storage"": ""17 GB available space"", ""Sound Card"": ""Direct Sound compatible sound device"", ""Additional Notes"": ""Minimum resolution 1280x720 Recommended 1920x1080""}']","[{'id': '25', 'description': 'Adventure'}]",1139,"7 Oct, 2022"
守护神域,1962330,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1962330/header.jpg?t=1652428242,"['{""OS"": ""win7win10"", ""Processor"": ""1Ghz"", ""Memory"": ""521 MB RAM"", ""Graphics"": ""Integrated"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""200 MB available space"", ""Sound Card"": ""Soundblaster""}']","[{'id': '4', 'description': 'Casual'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]",,"13 May, 2022"
